f4:db:e6:f1:4f:dc,70:b3:17:1c:20:00,MSK-PPK-E-FL12-AP09,10.14.51.153
70:b3:17:52:ba:c2,70:b3:17:9e:1f:a0,MSK-PPK-E-FL12-AP78,10.14.52.29
f4:db:e6:e3:bb:7a,70:b3:17:18:f4:00,MSK-PPK-E-FL12-AP27,10.14.51.163
f4:db:e6:e3:bb:7c,70:b3:17:18:f4:20,MSK-PPK-E-FL12-AP25,10.14.51.160
f4:db:e6:f1:44:cc,70:b3:17:1b:6f:00,MSK-PPK-E-FL12-AP22,10.14.51.159
70:69:5a:21:f3:14,00:fc:ba:37:0e:c0,MSK-PPK-E-FL01-AP.F314,10.14.61.4
38:0e:4d:93:93:40,00:5d:73:b6:c6:20,PKL-C-FL12-AP06,10.14.39.182
70:b3:17:52:b6:0c,70:b3:17:9d:d4:40,MSK-PPK-E-FL12-AP45,10.14.51.209
00:fc:ba:29:ed:c4,70:79:b3:77:df:c0,PKL-B-FL05-AP15,10.14.37.31
f4:db:e6:e3:bb:6a,70:b3:17:18:f3:00,MSK-PPK-E-FL11-AP54,10.14.53.89
00:fc:ba:75:88:90,78:0c:f0:0c:05:00,MSK-PPK-E-FL01-AP.8890,10.14.62.2
50:0f:80:59:53:5e,4c:77:6d:0d:94:e0,PKL-C-FL03-AP11,10.14.38.97
38:0e:4d:93:93:46,00:5d:73:b6:c6:80,PKL-B-FL04-AP13,10.14.37.24
28:ac:9e:57:a7:f4,70:79:b3:62:65:e0,PKL-A-FL09-AP04,10.14.33.201
00:5d:73:2b:bb:3c,4c:77:6d:e0:b4:60,PKL-C-FL06-AP15,10.14.38.205
70:b3:17:52:8e:08,70:b3:17:71:06:00,MSK-PPK-E-FL15_2-AP67,10.14.49.130
70:b3:17:52:ba:7a,70:b3:17:9e:1b:20,MSK-PPK-E-FL15_2-AP70,10.14.49.176
70:b3:17:a2:99:b8,70:b3:17:a9:e7:c0,MSK-PPK-E-FL15_2-AP73,10.14.49.175
6c:b2:ae:fe:ef:8e,b4:de:31:c6:0d:60,PKL-B-FL10-AP11,10.14.37.221
38:0e:4d:93:92:e0,00:5d:73:b6:c0:20,MSK-PPK-E-FL01-AP.92E0,10.14.62.8
f4:db:e6:e3:b5:56,70:b3:17:18:91:c0,MSK-PPK-E-FL06-AP13,10.14.57.150
70:b3:17:52:8a:48,70:b3:17:70:ca:00,MSK-PPK-E-FL15_1-AP56,10.14.49.110
00:fc:ba:75:46:84,70:79:b3:d2:de:e0,PKL-A-FL12-AP10,10.14.34.142
28:ac:9e:57:a9:b0,70:79:b3:62:81:a0,PKL-A-FL09-AP12,10.14.33.194
28:ac:9e:57:ab:06,70:79:b3:75:0b:00,PKL-A-FL09-AP10,10.14.33.205
70:b3:17:52:91:2a,70:b3:17:71:38:20,MSK-PPK-E-FL15_2-AP96,10.14.49.172
70:b3:17:41:18:aa,70:b3:17:8e:0a:a0,MSK-PPK-E-FL04-AP40,10.14.59.151
f4:db:e6:e3:a5:fe,70:b3:17:01:a5:60,MSK-PPK-E-FL15_2-AP08,10.14.49.163
70:b3:17:41:1c:40,70:b3:17:8e:44:00,MSK-PPK-E-FL15_2-AP01,10.14.49.171
f4:db:e6:f1:38:e4,f4:db:e6:f3:56:e0,MSK-PPK-E-FL15_2-AP09,10.14.49.164
70:b3:17:52:91:2e,70:b3:17:71:38:60,MSK-PPK-E-FL15_2-AP05,10.14.49.167
70:b3:17:52:af:80,70:b3:17:9d:6b:60,MSK-PPK-E-FL13_3-AP60,10.14.51.105
70:b3:17:41:1b:00,70:b3:17:8e:30:00,MSK-PPK-E-FL15_2-AP69,10.14.49.177
f4:db:e6:e3:cd:ae,70:b3:17:2a:f2:c0,MSK-PPK-E-FL15_2-AP11,10.14.49.161
f4:db:e6:e3:cb:7e,70:b3:17:19:f4:40,MSK-PPK-E-FL15_2-AP15,10.14.49.158
00:5d:73:2b:bb:3a,4c:77:6d:e0:b4:40,PKL-C-FL04-AP08,10.14.38.137
70:b3:17:41:1b:54,70:b3:17:8e:35:40,MSK-PPK-E-FL15_1-AP64,10.14.49.181
70:b3:17:52:8e:20,70:b3:17:71:07:80,MSK-PPK-E-FL15_2-AP13,10.14.49.159
70:b3:17:0c:88:64,70:b3:17:04:b6:20,MSK-PPK-E-FL15_2-AP66,10.14.49.179
f4:db:e6:e3:a3:10,70:b3:17:01:76:80,MSK-PPK-E-FL15_1-AP61,10.14.49.182
28:ac:9e:57:ab:08,70:79:b3:75:0b:20,PKL-A-FL20-AP08,10.14.36.140
70:b3:17:a2:8d:20,70:b3:17:98:6b:a0,MSK-PPK-E-FL15_2-AP02,10.14.49.170
f4:db:e6:e3:b5:32,70:b3:17:18:8f:80,SPB-SEV7-TEST-AP01,100.120.25.77
bc:26:c7:f4:2f:44,00:b7:71:0a:6a:a0,MSK-PPK-E-FL12-AP35,10.14.51.224
4c:77:6d:e2:14:50,70:79:b3:60:62:40,PKL-A-FL16-AP08,10.14.35.131
70:b3:17:41:15:d2,70:b3:17:6e:db:80,STV-RKC-01-FL02-AP04,100.105.71.145
b0:8b:cf:f9:26:12,00:ea:bd:28:f1:80,APB08B.CFF9.2612,10.14.51.195
28:ac:9e:e5:f1:72,70:79:b3:6e:4a:40,PKL-A-FL06-AP14,10.14.33.5
f4:db:e6:b6:6b:52,f4:db:e6:d1:b7:80,MSK-PPK-E-FL15_2-AP10,10.14.49.162
70:b3:17:52:91:26,70:b3:17:71:37:e0,MSK-PPK-E-FL15_2-AP12,10.14.49.160
70:b3:17:41:1a:f0,70:b3:17:8e:2f:00,MSK-PPK-E-FL15_2-AP72_NEW,10.14.49.173
00:fc:ba:29:ed:cc,70:79:b3:77:e0:40,PKL-B-FL05-AP08,10.14.37.23
f4:db:e6:c1:b9:e2,f4:db:e6:d6:36:20,MSK-PPK-E-FL13_3-AP85,10.14.51.103
f4:db:e6:f4:f0:40,f4:db:e6:f8:2b:60,MSK-PPK-E-FL11-AP29,10.14.52.220
70:b3:17:41:1b:cc,70:b3:17:8e:3c:c0,MSK-PPK-E-FL12-AP46,10.14.51.219
70:b3:17:52:ba:60,70:b3:17:9e:19:80,MSK-PPK-E-FL07-AP71,10.14.57.22
70:b3:17:a2:8d:00,70:b3:17:98:69:a0,MSK-PPK-E-FL11-AP42,10.14.52.218
70:b3:17:41:1c:30,70:b3:17:8e:43:00,MSK-PPK-E-FL13_1-AP56,10.14.50.231
70:b3:17:52:8f:b6,70:b3:17:71:20:e0,MSK-PPK-E-FL08-AP82,10.14.56.24
f4:db:e6:f1:44:ce,70:b3:17:1b:6f:20,MSK-PPK-E-FL13_1-AP47,10.14.50.250
70:b3:17:52:90:74,70:b3:17:71:2c:c0,MSK-PPK-E-FL15_3-AP26,10.14.49.241
70:b3:17:41:1b:e0,70:b3:17:8e:3e:00,MSK-PPK-E-FL07-AP80,10.14.57.24
70:b3:17:0c:9e:f6,70:b3:17:26:af:60,MSK-PPK-E-FL15_2-AP75_NEW,10.14.49.233
70:b3:17:41:18:c4,70:b3:17:8e:0c:40,MSK-PPK-E-FL13_1-AP34,10.14.50.196
70:b3:17:52:90:d4,70:b3:17:71:32:c0,MSK-PPK-E-FL15_3-AP19,10.14.49.246
70:b3:17:41:1c:42,70:b3:17:8e:44:20,MSK-PPK-E-FL15_3-AP38,10.14.49.227
70:b3:17:52:ba:66,70:b3:17:9e:19:e0,MSK-PPK-E-FL13_1-AP41,10.14.50.244
70:b3:17:41:33:a2,70:b3:17:97:ed:c0,MSK-PPK-E-FL13_3-AP78,10.14.51.119
28:ac:9e:52:78:a6,70:79:b3:9f:f8:20,PKL-A-FL08-AP13,10.14.33.130
70:b3:17:41:1b:0c,70:b3:17:8e:30:c0,MSK-PPK-E-FL15_3-AP22,10.14.49.243
b4:de:31:32:a4:8c,4c:77:6d:e7:b5:e0,PKL-A-FL17-AP05,10.14.35.198
f4:db:e6:e3:99:30,70:b3:17:00:d8:80,MSK-PPK-E-FL14_1-AP53,10.14.50.35
70:b3:17:52:8f:a6,70:b3:17:71:1f:e0,MSK-PPK-E-FL13_1-AP39,10.14.50.246
38:0e:4d:f6:a6:c8,00:5d:73:d3:58:40,MSK-PPK-E-FL01-AP.A6C8,10.14.62.4
4c:77:6d:e2:31:00,70:79:b3:d0:ef:20,PKL-A-FL14-AP14,10.14.35.5
28:ac:9e:52:87:06,70:79:b3:cd:12:20,PKL-A-FL05-AP13,10.14.32.203
f4:db:e6:f1:38:d6,f4:db:e6:f3:56:00,MSK-PPK-E-FL04-AP24,10.14.60.88
f4:db:e6:f4:f0:44,f4:db:e6:f8:2b:a0,IRK-9018-0010-CCC-AP.F044,100.96.191.151
2c:33:11:80:70:88,f8:0b:cb:d6:f2:40,MSK-V19-A-FL24-VIP-SECR-SHUTDOWN,10.24.71.22
b4:de:31:1e:e3:30,4c:77:6d:bc:b8:80,PKL-B-FL07-AP11,10.14.37.94
70:b3:17:41:16:02,70:b3:17:6e:de:80,MSK-9038-1857-VIP-AP.1602,100.66.162.37
4c:77:6d:21:79:b6,00:be:75:41:f7:20,PKL-C-FL02-AP07,10.14.38.86
38:0e:4d:bf:55:dc,00:5d:73:d4:4e:e0,PKL-B-FL09-AP05,10.14.37.132
38:0e:4d:93:9b:24,00:5d:73:c9:92:60,PKL-B-FL10-AP04,10.14.37.209
38:0e:4d:f6:a6:be,00:5d:73:d3:57:a0,PKL-C-FL13-AP07,10.14.39.151
b4:de:31:74:ab:44,4c:77:6d:f4:6e:e0,PKL-B-FL11-AP01,10.14.37.218
28:ac:9e:52:87:0c,70:79:b3:cd:12:80,PKL-A-FL05-AP01,10.14.32.200
28:ac:9e:52:83:e6,70:79:b3:cc:e0:20,PKL-B-FL06-AP10,10.14.37.67
38:0e:4d:f6:a6:b2,00:5d:73:d3:56:e0,PKL-C-FL01-AP08,10.14.39.119
28:ac:9e:52:78:ae,70:79:b3:9f:f8:a0,PKL-A-FL03-AP05,10.14.32.72
b4:de:31:69:6e:c0,4c:77:6d:bd:02:00,PKL-B-FL11-AP10,10.14.37.196
38:0e:4d:bf:53:f2,00:5d:73:c7:76:40,MSK-PPK-E-FL01-AP.53F2,10.14.62.9
38:0e:4d:bf:54:dc,00:5d:73:d4:3e:e0,PKL-B-FL01-AP11,10.14.36.231
4c:77:6d:21:79:b0,00:be:75:41:f6:c0,PKL-B-FL09-AP11,10.14.37.143
28:ac:9e:52:78:b2,70:79:b3:9f:f8:e0,PKL-A-FL14-AP02,10.14.35.6
4c:77:6d:e2:23:9a,70:79:b3:a3:4a:e0,PKL-B-FL06-AP01,10.14.37.75
70:b3:17:41:15:de,70:b3:17:6e:dc:40,MSK-PPK-E-FL15_2-AP07,10.14.49.165
38:0e:4d:93:9b:22,00:5d:73:c9:92:40,PKL-B-FL09-AP14,10.14.37.133
28:ac:9e:57:b7:24,70:79:b3:9f:82:e0,PKL-A-FL06-AP10,10.14.33.12
00:fc:ba:75:42:e0,70:79:b3:ab:6c:a0,PKL-A-FL03-AP11,10.14.32.67
50:0f:80:59:53:62,4c:77:6d:0d:95:20,PKL-B-FL11-AP05,10.14.37.194
4c:77:6d:e2:2d:32,70:79:b3:ac:ce:40,PKL-A-FL04-AP08,10.14.32.129
28:ac:9e:e6:02:f2,70:79:b3:9f:46:80,PKL-A-FL07-AP13,10.14.33.65
28:ac:9e:52:83:e2,70:79:b3:cc:df:e0,PKL-A-FL20-AP07,10.14.36.142
b4:de:31:82:1f:0c,00:be:75:3c:1a:20,PKL-A-FL18-AP03,10.14.36.4
4c:77:6d:e2:23:90,70:79:b3:a3:4a:40,PKL-A-FL09-AP02,10.14.33.195
38:0e:4d:93:9b:1e,00:5d:73:c9:92:00,PKL-B-FL07-AP08,10.14.37.86
00:fc:ba:2a:04:88,70:79:b3:c6:c2:20,PKL-A-FL07-AP04,10.14.33.72
28:ac:9e:e6:13:78,70:79:b3:d7:90:c0,PKL-A-FL04-AP03,10.14.32.141
50:1c:b0:50:2e:e0,50:1c:b0:51:0f:80,MSK-OP41-FL24-AP11,10.17.196.219
70:7d:b9:56:93:5c,00:5d:73:d3:08:20,PKL-B-FL07-AP10,10.14.37.76
70:b3:17:52:8a:4e,70:b3:17:70:ca:60,NNO-NOC-AP12,100.97.145.7
f4:db:e6:f1:50:0c,70:b3:17:1c:23:00,BEL-9052-0008-CCC-AP01,100.110.101.85
28:ac:9e:e6:02:f6,70:79:b3:9f:46:c0,PKL-A-FL03-AP01,10.14.32.70
fc:99:47:c8:34:71,34:a8:4e:81:83:50,MSK-DF-D10-AP3471,10.31.128.129
38:0e:4d:6f:d5:e6,00:5d:73:d0:8e:e0,PKL-B-FL12-AP09,10.14.38.2
28:ac:9e:e6:12:8c,70:79:b3:c9:7f:e0,PKL-A-FL10-AP12,10.14.34.13
fc:99:47:a2:1c:ca,54:78:1a:42:a6:30,MSK-V19-A-FL22-AP1CCA-SHUTDOWN,10.24.71.38
28:ac:9e:52:87:08,70:79:b3:cd:12:40,PKL-A-FL12-AP01,10.14.34.130
4c:77:6d:e2:2d:34,70:79:b3:ac:ce:60,PKL-A-FL04-AP12,10.14.32.134
70:79:b3:17:b8:0a,78:0c:f0:15:11:80,LAB-8619-0686-CCC-AP01,100.110.240.165
7c:ad:74:50:15:44,70:10:5c:b9:72:b0,YAR-0017-LEN-FL01-AP01,100.103.81.170
4c:77:6d:e2:2f:6c,70:79:b3:ac:f1:e0,PKL-A-FL03-AP03,10.14.32.73
00:fc:ba:2a:07:d8,70:79:b3:d1:69:20,PKL-A-FL04-AP11,10.14.32.137
50:1c:b0:50:30:18,50:1c:b0:51:14:60,SML-001-FL-04-AP-09,100.107.180.18
70:b3:17:0c:9e:e8,70:b3:17:26:ae:80,MSK-VOLGOGRADSKIY-CCC-AP.9EE8,10.22.18.239
00:fc:ba:2a:06:d0,70:79:b3:d1:58:a0,PKL-A-FL15-AP08,10.14.35.69
4c:77:6d:21:9d:6a,00:be:75:a1:0b:60,PKL-B-FL12-AP02,10.14.38.6
4c:77:6d:e2:23:8a,70:79:b3:a3:49:e0,PKL-A-FL01-AP02,10.14.32.3
70:b3:17:52:a4:3a,70:b3:17:9c:b7:20,MSK-PPK-E-FL07-AP67,10.14.57.89
d0:72:dc:36:f2:3c,54:4a:00:78:99:20,MSK-BRN-SBT-APF23C,172.29.202.23
b4:de:31:69:72:3c,4c:77:6d:bd:39:c0,PKL-C-FL04-AP16,10.14.38.152
70:b3:17:41:10:82,70:b3:17:6e:86:80,MSK-PPK-E-FL14_3-AP60,10.14.50.169
f4:db:e6:e3:cb:8c,70:b3:17:19:f5:20,MSK-VOLGOGRADSKIY-CCC-AP.CB8C,10.22.18.237
28:ac:9e:e6:13:76,70:79:b3:d7:90:a0,PKL-A-FL04-AP01,10.14.32.138
00:fc:ba:2a:04:94,70:79:b3:c6:c2:e0,PKL-A-FL16-AP14,10.14.35.129
00:fc:ba:75:45:1c,70:79:b3:ab:90:60,PKL-A-FL11-AP01,10.14.34.72
28:ac:9e:52:87:16,70:79:b3:cd:13:20,PKL-A-FL10-AP08,10.14.34.3
50:1c:b0:50:32:a8,50:1c:b0:51:1e:a0,SRB-HIM-000-FL-01-AP-03,100.107.105.74
28:ac:9e:d2:af:44,70:79:b3:2f:5a:20,PKL-A-FL19-AP07,10.14.36.75
2c:33:11:85:e2:de,f8:0b:cb:d1:4e:80,V19-B-FL08-AP.E2DE,10.14.30.6
fc:99:47:c8:31:c8,34:a8:4e:81:57:70,MSK-DF-D10-AP31C8,10.31.128.134
50:1c:b0:50:37:20,50:1c:b0:51:30:80,TUL-KOM-31-FL03-AP26,100.107.208.187
4c:77:6d:61:5a:60,00:be:75:37:7f:40,PKL-B-FL04-AP07,10.14.37.29
28:ac:9e:e6:14:82,70:79:b3:d7:a1:60,PKL-A-FL10-AP14,10.14.34.12
50:1c:b0:50:32:40,50:1c:b0:51:1d:00,TUL-KOM-31-FL01-AP07,100.107.208.165
50:1c:b0:50:31:78,50:1c:b0:51:19:e0,TUL-KOM-31-FL02-AP27,100.107.208.161
a0:3d:6f:98:bc:fe,6c:b2:ae:3b:48:60,MSK-PPK-E-FL01_3-AP.BCFE,10.14.61.197
60:73:5c:42:10:2e,34:a8:4e:1e:81:b0,YAR-0017-OCT-FL01-AP08,100.103.81.93
50:1c:b0:50:27:88,50:1c:b0:50:f2:20,SML-001-FL-05-AP-06,100.107.180.6
fc:99:47:c8:31:b9,34:a8:4e:81:56:70,MSK-DF-D10-AP31B9,10.31.128.135
54:86:bc:52:5d:80,54:86:bc:53:b3:80,MSK-PPK-E-FL04_4-AP84,10.17.104.140
b4:de:31:1e:e7:46,4c:77:6d:c1:39:e0,PKL-B-FL07-AP14,10.14.37.73
4c:bc:48:32:01:e0,4c:bc:48:32:6d:e0,MSK-PPK-E-FL15_1-AP98,10.17.64.11
70:b3:17:41:10:7e,70:b3:17:6e:86:40,MSK-PPK-E-FL12-AP02,10.14.52.30
50:1c:b0:50:28:00,50:1c:b0:50:f4:00,SRB-HIM-000-FL-02-AP-03,100.107.105.66
38:0e:4d:f6:9c:fc,00:5d:73:b1:3b:80,PKL-B-FL07-AP04,10.14.37.68
4c:77:6d:e2:2f:72,70:79:b3:ac:f2:40,PKL-A-FL05-AP09,10.14.32.206
b4:de:31:1e:e7:3e,4c:77:6d:c1:39:60,PKL-C-FL06-AP16,10.14.38.195
50:1c:b0:52:60:38,50:1c:b0:53:d4:c0,TUL-KOM-31-FL01-AP11,100.107.208.169
50:1c:b0:50:30:70,50:1c:b0:51:15:c0,TUL-KOM-31-FL02-AP26,100.107.208.160
38:0e:4d:bf:53:fa,00:5d:73:c7:76:c0,PKL-B-FL04-AP03,10.14.37.9
38:0e:4d:93:93:48,00:5d:73:b6:c6:a0,PKL-B-FL02-AP05,10.14.36.205
00:fc:ba:2a:07:dc,70:79:b3:d1:69:60,PKL-A-FL01-AP01,10.14.32.18
38:0e:4d:93:9b:26,00:5d:73:c9:92:80,PKL-C-FL07-AP09,10.14.38.217
50:1c:b0:50:3f:90,50:1c:b0:51:52:40,TUL-KOM-31-FL03-AP11,100.107.208.137
50:1c:b0:52:5d:70,50:1c:b0:53:c9:a0,TUL-KOM-31-FL01-AP01,100.107.208.150
4c:77:6d:61:7d:84,00:be:75:92:8e:80,PKL-C-FL02-AP15,10.14.38.83
50:1c:b0:50:2f:e0,50:1c:b0:51:13:80,SML-001-FL-02-AP-01,100.107.180.31
50:1c:b0:50:29:20,50:1c:b0:50:f8:80,TUL-KOM-31-FL04-AP02,100.107.208.197
28:ac:9e:52:78:c2,70:79:b3:9f:f9:e0,PKL-A-FL06-AP01,10.14.33.14
50:1c:b0:50:3e:50,50:1c:b0:51:4d:40,TUL-KOM-31-FL02-AP03,100.107.208.171
28:ac:9e:e6:02:f0,70:79:b3:9f:46:60,PKL-A-FL12-AP03,10.14.34.132
00:fc:ba:29:f7:cc,70:79:b3:83:ac:40,PKL-A-FL13-AP09,10.14.34.205
50:1c:b0:52:60:48,50:1c:b0:53:d5:00,TUL-KOM-31-FL04-AP10,100.107.208.209
00:fc:ba:75:47:10,70:79:b3:d2:e7:a0,PKL-A-FL10-AP01,10.14.34.1
4c:77:6d:61:5a:66,00:be:75:37:7f:a0,PKL-A-FL19-AP03,10.14.36.65
28:ac:9e:52:89:36,70:79:b3:cd:35:20,PKL-B-FL02-AP06,10.14.36.193
4c:77:6d:e2:2d:38,70:79:b3:ac:ce:a0,PKL-A-FL20-AP14,10.14.36.138
4c:77:6d:21:79:c2,00:be:75:41:f7:e0,PKL-C-FL06-AP02,10.14.38.201
50:1c:b0:50:30:b0,50:1c:b0:51:16:c0,MSK-OP41-FL24-AP05,10.17.196.203
4c:77:6d:e2:31:04,70:79:b3:d0:ef:60,PKL-B-FL05-AP09,10.14.37.10
50:1c:b0:54:57:30,50:1c:b0:55:b0:80,SML-001-FL-02-AP-03,100.107.180.37
b4:de:31:32:8e:a0,4c:77:6d:bd:8d:20,PKL-B-FL02-AP15,10.14.36.204
f4:db:e6:f1:39:22,f4:db:e6:f3:5a:c0,CHI-8610-00859-CCC-AP03,100.97.125.35
6c:20:56:e1:35:29,54:78:1a:dd:f0:40,MSK-V19-A-FL21-AP3529-SHUTDOWN,10.24.71.25
50:1c:b0:50:3d:e8,50:1c:b0:51:4b:a0,TUL-KOM-31-FL04-AP18,100.107.208.230
50:1c:b0:50:3e:e8,50:1c:b0:51:4f:a0,TUL-KOM-31-FL03-AP14,100.107.208.139
50:1c:b0:50:3b:c8,50:1c:b0:51:43:20,TUL-KOM-31-FL03-AP06,100.107.208.134
6c:8b:d3:20:3e:12,6c:8b:d3:f7:b6:80,MSK-PPK-G-FL05-AP23,10.14.64.199
50:1c:b0:50:2a:50,50:1c:b0:50:fd:40,TUL-KOM-31-FL04-AP04,100.107.208.199
fc:99:47:b0:e5:e2,34:a8:4e:e6:1b:f0,MSK-DF-D10-APE5E2,10.31.128.133
4c:77:6d:e2:30:ee,70:79:b3:d0:ee:00,PKL-B-FL03-AP07,10.14.36.217
28:ac:9e:52:88:ae,70:79:b3:cd:2c:a0,PKL-A-FL09-AP11,10.14.33.204
50:0f:80:59:53:58,4c:77:6d:0d:94:80,PKL-B-FL10-AP02,10.14.37.219
50:1c:b0:50:2f:a8,50:1c:b0:51:12:a0,TUL-KOM-31-FL04-AP06,100.107.208.201
60:73:5c:42:0c:40,34:a8:4e:1e:43:f0,YAR-0017-OCT-FL01-AP01,100.103.81.90
50:1c:b0:52:5f:10,50:1c:b0:53:d0:20,TUL-KOM-31-FL04-AP15,100.107.208.212
70:b3:17:41:1c:3a,70:b3:17:8e:43:a0,PNZ-8624-0091-CCC-AP01,100.102.218.7
60:73:5c:42:19:c3,34:a8:4e:1f:19:70,MSK-DF-D10-AP19C3,10.31.128.142
6c:b2:ae:ff:27:06,4c:77:6d:93:7f:80,PKL-C-FL02-AP01,10.14.38.74
b4:de:31:1e:e7:36,4c:77:6d:c1:38:e0,PKL-A-FL19-AP08,10.14.36.77
50:1c:b0:50:2b:80,50:1c:b0:51:02:00,SML-001-FL-03-AP-09,100.107.180.29
4c:77:6d:e2:31:78,70:79:b3:d0:f6:a0,PKL-A-FL20-AP09,10.14.36.131
b4:de:31:1e:ac:ac,4c:77:6d:39:6c:40,PKL-B-FL09-AP09,10.14.37.142
00:5d:73:2b:a7:a2,4c:77:6d:be:f8:c0,PKL-B-FL02-AP01,10.14.36.206
f4:db:e6:f1:4e:b6,70:b3:17:1c:0d:a0,VLG-8621-0406-CCC-AP02,100.102.108.195
74:88:bb:fd:da:42,6c:8b:d3:95:bb:c0,MSK-PPK-G-FL04-AP08,10.14.64.129
50:1c:b0:50:3c:c0,50:1c:b0:51:47:00,TUL-KOM-31-FL03-AP24,100.107.208.185
4c:77:6d:e2:30:f2,70:79:b3:d0:ee:40,PKL-A-FL15-AP02,10.14.35.70
6c:8b:d3:21:1b:2a,6c:8b:d3:f2:30:00,MSK-PPK-G-FL06-AP26,10.14.64.228
74:88:bb:f2:e3:86,6c:8b:d3:a6:a4:60,MSK-PPK-G-FL06-AP24,10.14.65.5
00:fc:ba:75:46:7a,70:79:b3:d2:de:40,PKL-A-FL13-AP02,10.14.34.197
00:fc:ba:75:45:20,70:79:b3:ab:90:a0,PKL-A-FL15-AP04,10.14.35.72
28:ac:9e:52:88:9e,70:79:b3:cd:2b:a0,PKL-A-FL16-AP11,10.14.35.135
00:fc:ba:75:42:dc,70:79:b3:ab:6c:60,PKL-A-FL16-AP05,10.14.35.139
b4:de:31:69:b1:06,00:be:75:36:14:c0,PKL-B-FL11-AP13,10.14.37.210
70:70:8b:ef:33:56,4c:77:6d:2c:ab:60,PKL-C-FL04-AP03,10.14.38.141
6c:b2:ae:f6:fb:ec,4c:77:6d:34:67:e0,PKL-B-FL13-AP13,10.14.38.19
4c:77:6d:61:7d:d2,00:be:75:92:93:60,PKL-B-FL12-AP05,10.14.38.29
f4:db:e6:f1:39:28,f4:db:e6:f3:5b:20,STV-RKC-xx-FLxx-APxx.3928,100.105.71.155
f4:db:e6:f1:36:fa,f4:db:e6:f3:38:40,SAL-9052-0012-CCC-AP01,100.110.101.132
6c:b2:ae:ff:27:0c,4c:77:6d:93:7f:e0,PKL-A-FL19-AP10,10.14.36.72
28:ac:9e:e6:13:f6,70:79:b3:d7:98:a0,PKL-A-FL02-AP11,10.14.32.15
28:ac:9e:e6:12:70,70:79:b3:c9:7e:40,PKL-A-FL11-AP14,10.14.34.67
28:ac:9e:52:89:34,70:79:b3:cd:35:00,PKL-A-FL05-AP03,10.14.32.204
28:ac:9e:52:88:a8,70:79:b3:cd:2c:40,PKL-B-FL01-AP02,10.14.36.237
d0:72:dc:aa:08:74,54:4a:00:2b:93:c0,MSK-BRN-SBT-AP0874,172.29.202.8
00:fc:ba:2a:07:e6,70:79:b3:d1:6a:00,PKL-A-FL06-AP06,10.14.33.10
60:73:5c:42:11:47,34:a8:4e:1e:93:10,YAR-0017-OCT-FL01-AP02,100.103.81.91
00:5d:73:19:27:88,4c:77:6d:3b:2c:00,PKL-B-FL06-AP05,10.14.37.87
f4:db:e6:f4:f6:12,f4:db:e6:f8:88:40,ALT-8610-0334-CCC-AP.F612,100.97.137.4
b4:de:31:69:72:42,4c:77:6d:bd:3a:20,PKL-C-FL06-AP07,10.14.38.200
74:88:bb:f2:e3:82,6c:8b:d3:a6:a4:20,MSK-PPK-G-FL06-AP34,10.14.65.6
50:1c:b0:50:29:60,50:1c:b0:50:f9:80,SRB-HIM-000-FL-04-AP-06,100.107.105.72
00:fc:ba:75:47:20,70:79:b3:d2:e8:a0,PKL-A-FL12-AP02,10.14.34.136
28:ac:9e:52:89:32,70:79:b3:cd:34:e0,PKL-A-FL14-AP13,10.14.35.2
74:88:bb:fd:da:48,6c:8b:d3:95:bc:20,MSK-PPK-G-FL05-AP02,10.14.64.175
b4:de:31:69:b1:04,00:be:75:36:14:a0,PKL-B-FL05-AP10,10.14.37.17
6c:b2:ae:ff:27:0e,4c:77:6d:b5:84:00,PKL-C-FL06-AP12,10.14.38.204
60:73:5c:42:11:0c,34:a8:4e:1e:8f:a0,YAR-0017-LEN-FL01-AP08,100.103.81.140
28:ac:9e:52:89:30,70:79:b3:cd:34:c0,PKL-A-FL12-AP11,10.14.34.131
00:fc:ba:2a:07:e2,70:79:b3:d1:69:c0,PKL-A-FL12-AP09,10.14.34.137
00:fc:ba:75:46:7c,70:79:b3:d2:de:60,PKL-B-FL01-AP03,10.14.36.225
6c:20:56:e1:35:0f,54:78:1a:dd:ee:40,MSK-V19-A-FL22-AP350F-SHUTDOWN,10.24.71.32
38:0e:4d:93:97:32,00:5d:73:b7:05:40,PKL-C-FL13-AP08,10.14.39.187
54:86:bc:52:5d:d8,54:86:bc:53:b4:e0,MSK-PPK-E-FL03_4-AP95,10.17.108.158
70:b3:17:41:1a:7c,70:b3:17:8e:27:c0,STV-RKC-01-FL02-AP03,100.105.71.132
6c:b2:ae:f6:fb:f0,4c:77:6d:34:68:20,PKL-B-FL13-AP12,10.14.38.20
38:0e:4d:bf:4b:c6,00:5d:73:b1:fb:80,PKL-C-FL07-AP12,10.14.38.223
b4:de:31:82:1f:10,00:be:75:3c:1a:60,PKL-C-FL06-AP14,10.14.38.218
f4:db:e6:f1:41:52,70:b3:17:1b:37:60,INZ-8588-0189-CCC-AP.4152,100.102.73.228
28:ac:9e:e6:14:80,70:79:b3:d7:a1:40,PKL-B-FL05-AP03,10.14.37.18
00:fc:ba:2a:04:8e,70:79:b3:c6:c2:80,PKL-A-FL13-AP14,10.14.34.198
b4:de:31:1e:e7:3c,4c:77:6d:c1:39:40,PKL-B-FL11-AP09,10.14.37.212
00:5d:73:19:27:86,4c:77:6d:3b:2b:e0,PKL-B-FL03-AP11,10.14.36.221
